id,category,cats,n_parcels,lat,lon,units,address,on_arterial,d_commercial,corridor_200,corridor_300,corridor_400
1101,apartment,apartment,1,41.87432034,-87.7955376,,831 S GROVE AVE,0,350.8,0,0,1
1102,apartment,apartment,1,41.873082,-87.79548926,,830 HARRISON ST,0,326.0,0,0,1
1103,apartment,apartment,1,41.87298611,-87.79472389,,812 HARRISON ST,0,157.7,1,1,1
1104,apartment,apartment,1,41.87370155,-87.7942315,,813 S OAK PARK AVE,1,72.3,1,1,1
1105,apartment,apartment,1,41.87362061,-87.79423286,,823 S OAK PARK AVE,1,96.4,1,1,1
1106,apartment,apartment,1,41.87295471,-87.79432729,,841 S OAK PARK AVE,1,100.1,1,1,1
1107,apartment,apartment,1,41.87415364,-87.79421453,,801 VAN BUREN ST,1,116.6,1,1,1
1108,apartment,apartment,1,41.87917021,-87.79390386,,512 S OAK PARK AVE,1,98.8,1,1,1
1109,apartment,apartment,1,41.87887724,-87.79395385,,520 S OAK PARK AVE,1,205.7,1,1,1
1110,apartment,apartment,1,41.87919534,-87.79333842,,515 S EUCLID AVE,1,105.2,1,1,1
1111,apartment,apartment,1,41.87910304,-87.79332451,,517 S EUCLID AVE,1,136.0,1,1,1
1112,apartment,apartment,1,41.87951821,-87.79161289,,649 MADISON ST,1,117.2,1,1,1
1113,apartment,apartment,1,41.8795557,-87.79136153,,641 MADISON ST,1,51.3,1,1,1
1114,apartment,apartment,1,41.87962809,-87.79101636,,633 MADISON ST,1,30.4,1,1,1
1115,apartment,apartment,1,41.87955978,-87.79023444,,617 MADISON ST,1,26.0,1,1,1
1116,apartment,apartment,1,41.8796159,-87.78960652,,603 MADISON ST,1,33.5,1,1,1
1117,apartment,apartment,1,41.8784762,-87.78958936,,535 S EAST AVE,0,416.8,0,0,0
1118,apartment,apartment,1,41.87846094,-87.78902939,,534 S EAST AVE,0,333.1,0,0,1
1119,apartment,apartment,1,41.87887095,-87.788349,,525 S SCOVILLE AVE,0,236.0,0,1,1
1120,apartment,apartment,1,41.87940162,-87.78920163,,508 S EAST AVE,1,73.5,1,1,1
1121,apartment,apartment,1,41.87971227,-87.78758653,,513 MADISON ST,1,46.1,1,1,1
1122,apartment,apartment,1,41.87972312,-87.78705711,,501 MADISON ST,1,93.2,1,1,1
1123,apartment,apartment,1,41.87865226,-87.78775567,,530 S SCOVILLE AVE,0,92.9,1,1,1
1124,apartment,apartment,1,41.87826774,-87.78713722,,543 GUNDERSON AVE 2,0,173.7,1,1,1
1125,apartment,apartment,1,41.87939667,-87.78780584,,508 S SCOVILLE AVE 1,1,83.6,1,1,1
1126,apartment,apartment,1,41.87964626,-87.78664426,,435 MADISON ST,1,159.2,1,1,1
1127,apartment,apartment,1,41.8797321,-87.78643022,,435 MADISON ST,1,101.1,1,1,1
1128,apartment,apartment,1,41.87780824,-87.79384307,,600 S OAK PARK AVE,1,590.7,1,1,1
1129,apartment,apartment,1,41.87767208,-87.79387329,,604 S OAK PARK AVE 1,1,640.4,1,1,1
1130,apartment,apartment,1,41.87780632,-87.79264068,,600 S EUCLID AVE,0,642.4,0,0,0
1131,apartment,apartment,1,41.87626846,-87.79261378,,646 S EUCLID AVE,0,880.2,0,0,0
1132,apartment,apartment,1,41.87787734,-87.7894774,,603 S EAST AVE,0,459.9,0,0,0
1133,apartment,apartment,1,41.87638693,-87.78906082,,644 S EAST AVE,0,744.1,0,0,0
1134,apartment,apartment,1,41.87763327,-87.78777071,,608 S SCOVILLE AVE,0,214.2,0,1,1
1135,apartment,apartment,1,41.87737243,-87.78712931,,619 GUNDERSON AVE,0,364.0,0,0,1
1136,apartment,apartment,1,41.87651865,-87.78701278,,502 JACKSON BLVD,0,658.7,0,0,0
1137,apartment,apartment,1,41.87483213,-87.79377517,,736 S OAK PARK AVE,1,294.6,1,1,1
1138,apartment,apartment,1,41.87443364,-87.79370533,,746 S OAK PARK AVE,1,152.6,1,1,1
1139,apartment,apartment,1,41.87448498,-87.79310704,,745 S EUCLID AVE,0,256.3,0,1,1
1140,apartment,apartment,1,41.8747709,-87.79249309,,736 S EUCLID AVE,0,451.2,0,0,0
1141,apartment,apartment,1,41.87491811,-87.79072627,,735 CLARENCE AVE,0,826.5,0,0,0
1142,apartment,apartment,1,41.87477218,-87.79067323,,737 CLARENCE AVE,0,771.8,0,0,0
1143,apartment,apartment,1,41.87448011,-87.79082371,,741 CLARENCE AVE,0,693.2,0,0,0
1144,apartment,apartment,1,41.87537178,-87.78949585,,721 S EAST AVE,0,933.2,0,0,0
1145,apartment,apartment,1,41.87580296,-87.78826427,,709 S SCOVILLE AVE,0,886.9,0,0,0
1146,apartment,apartment,1,41.87609041,-87.78706806,,701 GUNDERSON AVE 1,0,802.9,0,0,0
1147,apartment,apartment,1,41.87471633,-87.78701652,,741 GUNDERSON AVE,0,985.3,0,0,0
1148,apartment,apartment,1,41.87458615,-87.78702872,,743 GUNDERSON AVE 1ST,0,950.1,0,0,0
1149,apartment,apartment,1,41.87378375,-87.79377833,,810 S OAK PARK AVE,1,73.3,1,1,1
1150,apartment,apartment,1,41.87413515,-87.79309409,,801 S EUCLID AVE,0,201.2,0,1,1
1151,apartment,apartment,1,41.87375733,-87.79309988,,813 S EUCLID AVE,0,210.4,0,1,1
1152,apartment,apartment,1,41.87365646,-87.79310073,,815 S EUCLID AVE,0,188.8,1,1,1
1153,apartment,apartment,1,41.87357655,-87.79309015,,819 S EUCLID AVE,0,178.2,1,1,1
1154,apartment,apartment,1,41.87348826,-87.79308527,,821 S EUCLID AVE,0,169.8,1,1,1
1155,apartment,apartment,1,41.87339159,-87.79308608,,823 S EUCLID AVE,0,165.6,1,1,1
1156,apartment,apartment,1,41.87330333,-87.79308682,,827 S EUCLID AVE 1,0,168.3,1,1,1
1157,apartment,apartment,1,41.87320503,-87.79296944,,829 S EUCLID AVE,0,197.4,1,1,1
1158,apartment,apartment,1,41.8741786,-87.79252717,,800 S EUCLID AVE,0,355.2,0,0,1
1159,apartment,apartment,1,41.87406625,-87.7925313,,804 S EUCLID AVE,0,349.9,0,0,1
1160,apartment,apartment,1,41.87417397,-87.79193214,,801 WESLEY AVE,0,503.2,0,0,0
1161,apartment,apartment,1,41.87290483,-87.79099872,,642 HARRISON ST,0,365.2,0,0,1
1162,apartment,apartment,1,41.87266713,-87.79051101,,628 HARRISON,0,253.1,0,1,1
1163,apartment,apartment,1,41.87268567,-87.78926261,,847 S EAST AVE,0,101.0,1,1,1
1164,apartment,apartment,1,41.87292306,-87.78992676,,912 HARRISON,0,98.6,1,1,1
1165,apartment,apartment,1,41.87266911,-87.78818205,,845 S SCOVILLE AVE,0,386.7,0,0,1
1166,apartment,apartment,1,41.87390799,-87.7870095,,811 GUNDERSON AVE,0,807.1,0,0,0
1167,apartment,apartment,1,41.87379876,-87.78701043,,815 GUNDERSON AVE,0,788.0,0,0,0
1168,apartment,apartment,1,41.87369788,-87.78701129,,817 GUNDERSON AVE,0,771.7,0,0,0
1169,apartment,apartment,1,41.87285181,-87.78746398,,516 HARRISON ST,0,578.1,0,0,0
1170,apartment,apartment,1,41.87283524,-87.78724987,,512 HARRISON ST,0,636.0,0,0,0
1171,apartment,apartment,1,41.8715879,-87.80331073,,916 S MAPLE AVE 1ST,0,215.5,0,1,1
1172,apartment,apartment,1,41.87216848,-87.80140003,,1045 GARFIELD ST,1,33.9,1,1,1
1173,apartment,apartment,1,41.87180162,-87.8009469,,913 WENONAH AVE,1,211.9,1,1,1
1174,apartment,apartment,1,41.8717089,-87.80094767,,917 WENONAH AVE,0,236.1,0,1,1
1175,apartment,apartment,1,41.87064241,-87.80089962,,947 WENONAH AVE,0,583.0,0,0,0
1176,apartment,apartment,1,41.87155894,-87.7994987,,921 HOME AVE,0,366.1,0,0,1
1177,apartment,apartment,1,41.87072246,-87.79950885,,947 HOME AVE,0,611.1,0,0,0
1178,apartment,apartment,1,41.87223834,-87.79938214,,1001 GARFIELD ST,1,246.5,1,1,1
1179,apartment,apartment,1,41.8719848,-87.79905299,,951 GARFIELD ST,1,177.9,1,1,1
1180,apartment,apartment,1,41.87208939,-87.79830696,,901 CLINTON AVE,1,63.9,1,1,1
1181,apartment,apartment,1,41.87224353,-87.79749998,,921 GARFIELD ST,1,263.9,1,1,1
1182,apartment,apartment,1,41.8720588,-87.79561734,,901 S GROVE AVE,1,144.9,1,1,1
1183,apartment,apartment,1,41.87099744,-87.79557261,,937 S GROVE AVE,0,305.9,0,0,1
1184,apartment,apartment,1,41.8709135,-87.79555984,,941 S GROVE AVE,0,329.9,0,0,1
1185,apartment,apartment,1,41.87195926,-87.79480134,,815 GARFIELD ST,1,43.9,1,1,1
1186,apartment,apartment,1,41.87195093,-87.79411135,,901 S OAK PARK AVE,1,148.8,1,1,1
1187,apartment,apartment,1,41.87186941,-87.79424498,,903 S OAK PARK AVE,1,106.9,1,1,1
1188,apartment,apartment,1,41.87177539,-87.79423229,,905 S OAK PARK AVE,1,111.3,1,1,1
1189,apartment,apartment,1,41.87168087,-87.79420848,,909 S OAK PARK AVE,1,128.1,1,1,1
1190,apartment,apartment,1,41.87110463,-87.79430663,,925 S OAK PARK AVE,1,105.6,1,1,1
1191,apartment,apartment,1,41.8697929,-87.80319853,,1016 S MAPLE AVE,0,819.2,0,0,0
1192,apartment,apartment,1,41.86970612,-87.80319925,,1018 S MAPLE AVE,0,849.1,0,0,0
1193,apartment,apartment,1,41.86960891,-87.80319541,,1022 S MAPLE AVE,0,882.4,0,0,0
1194,apartment,apartment,1,41.86951168,-87.80318692,,1030 S MAPLE AVE,0,915.5,0,0,0
1195,apartment,apartment,1,41.86938764,-87.80318043,,1032 S MAPLE AVE,0,958.3,0,0,0
1196,apartment,apartment,1,41.8695251,-87.802334,,1025 WISCONSIN AVE,0,871.6,0,0,0
1197,apartment,apartment,1,41.86888821,-87.79754802,,1046 CLINTON AVE 1,0,1115.3,0,0,0
1198,apartment,apartment,1,41.86993411,-87.79494702,,1016 S GROVE AVE,1,359.6,1,1,1
1199,apartment,apartment,1,41.86895419,-87.79492829,,1044 S GROVE AVE,0,695.7,0,0,0
1200,apartment,apartment,1,41.86982109,-87.79448167,,1019 S OAK PARK AVE,1,364.0,1,1,1
1201,apartment,apartment,1,41.86955489,-87.7942237,,1029 S OAK PARK AVE,1,460.4,1,1,1
1202,apartment,apartment,1,41.86944501,-87.79421882,,1031 S OAK PARK AVE 1,1,500.4,1,1,1
1203,apartment,apartment,1,41.86908003,-87.79417842,,1041 S OAK PARK AVE,1,633.7,1,1,1
1204,apartment,apartment,1,41.86774922,-87.80079638,,1125 WENONAH AVE,0,904.6,0,0,0
1205,apartment,apartment,1,41.86733768,-87.79482871,,1138 S GROVE AVE,0,738.1,0,0,0
1206,apartment,apartment+townhome,2,41.86866699,-87.79419006,1,1101 S OAK PARK AVE,1,783.5,1,1,1
1207,apartment,apartment,1,41.86857486,-87.79419436,,1105 S OAK PARK AVE,1,816.9,1,1,1
1208,apartment,apartment,1,41.86847216,-87.7941917,,1107 S OAK PARK AVE,1,854.3,1,1,1
1209,apartment,apartment,1,41.86838529,-87.79419595,,1109 S OAK PARK AVE,1,885.8,1,1,1
1210,apartment,apartment,1,41.86827462,-87.79417926,,1113 S OAK PARK AVE,1,926.3,1,1,1
1211,apartment,apartment,1,41.86819823,-87.79417285,,1115 S OAK PARK AVE 1,1,954.2,1,1,1
1212,apartment,apartment,1,41.86806142,-87.79419515,,1117 S OAK PARK AVE,1,973.9,1,1,1
1213,apartment,apartment,1,41.86756786,-87.79401604,,1133 S OAK PARK AVE,1,793.1,1,1,1
1214,apartment,apartment,1,41.86752165,-87.79419616,,1135 S OAK PARK AVE,1,777.7,1,1,1
1215,apartment,apartment,1,41.86568278,-87.80210497,,1181 WISCONSIN AVE,1,135.3,1,1,1
1216,apartment,apartment,1,41.86677392,-87.79698269,,1151 S KENILWORTH AVE,0,574.2,0,0,0
1217,apartment,apartment,1,41.86545467,-87.79655995,,6900 ROOSEVELT RD,1,234.2,1,1,1
1218,apartment,apartment,1,41.86549143,-87.79607988,,1190 S KENILWORTH AVE,0,362.0,0,0,1
1219,apartment,apartment,1,41.86527135,-87.7960725,,1196 S KENILWORTH AVE,0,351.0,0,0,1
1220,apartment,apartment,1,41.86682521,-87.79398453,,1151 S OAK PARK AVE,1,522.8,1,1,1
1221,apartment,apartment,1,41.86572883,-87.79392342,,1183 S OAK PARK AVE 1N,1,126.3,1,1,1
1222,apartment,apartment,1,41.86534081,-87.79438579,,6810 ROOSEVELT RD,1,31.7,1,1,1
1223,apartment,apartment,1,41.86536316,-87.79410007,,6804 ROOSEVELT RD,1,23.9,1,1,1
1224,apartment,apartment,1,41.86534656,-87.79392748,,6800 ROOSEVELT RD,1,29.2,1,1,1
1225,apartment,apartment,1,41.86648882,-87.79399723,,1161 S OAK PARK AVE,1,400.3,1,1,1
1226,apartment,apartment,1,41.87249672,-87.78507901,,417 HARRISON ST,0,105.6,1,1,1
1227,apartment,apartment,1,41.87249871,-87.78499032,,415 HARRISON ST,0,83.4,1,1,1
1228,apartment,apartment,1,41.87244659,-87.78484375,,411 HARRISON ST,0,39.4,1,1,1
1229,apartment,apartment,1,41.87169573,-87.79377272,,900 S OAK PARK AVE,1,239.1,1,1,1
1230,apartment,apartment,1,41.87075878,-87.79356835,,964 S OAK PARK AVE,1,212.7,1,1,1
1231,apartment,apartment,1,41.87185154,-87.79337388,,737 GARFIELD ST,1,342.1,1,1,1
1232,apartment,apartment,1,41.8718189,-87.79320589,,733 GARFIELD ST,1,387.6,1,1,1
1233,apartment,apartment,1,41.87180102,-87.79299035,,901 S EUCLID AVE,1,387.5,1,1,1
1234,apartment,apartment,1,41.87169627,-87.79298777,,909 S EUCLID AVE,1,421.4,1,1,1
1235,apartment,apartment,1,41.87153911,-87.79298344,,915 S EUCLID AVE,1,454.2,1,1,1
1236,apartment,apartment,1,41.87164558,-87.79200892,,907 WESLEY AVE,0,409.4,0,0,0
1237,apartment,apartment,1,41.87141528,-87.79250346,,928 S EUCLID AVE 2,0,486.3,0,0,0
1238,apartment,apartment,1,41.87104916,-87.79121016,,940 WESLEY AVE,1,687.7,1,1,1
1239,apartment,apartment,1,41.8708511,-87.79119386,,946 WESLEY AVE,0,754.9,0,0,0
1240,apartment,apartment,1,41.87048529,-87.79340212,,1000 S OAK PARK AVE,1,283.6,1,1,1
1241,apartment,apartment,1,41.87004677,-87.79362595,,1014 S OAK PARK AVE,1,341.9,1,1,1
1242,apartment,apartment,1,41.8694304,-87.79340393,,1028 S OAK PARK AVE,1,565.8,1,1,1
1243,apartment,apartment,1,41.8692364,-87.79359233,,1038 S OAK PARK AVE,1,610.6,1,1,1
1244,apartment,apartment,1,41.8691458,-87.79359309,,1040 S OAK PARK AVE,1,641.7,1,1,1
1245,apartment,apartment,1,41.86904659,-87.79358045,,1042 S OAK PARK AVE,1,677.0,1,1,1
1246,apartment,apartment,1,41.86894253,-87.79357234,,1046 S OAK PARK AVE,1,713.8,1,1,1
1247,apartment,apartment,1,41.87054671,-87.79179972,,1001 WESLEY AVE,0,697.9,0,0,0
1248,apartment,apartment,1,41.87045749,-87.79179525,,1005 WESLEY AVE,0,704.4,0,0,0
1249,apartment,apartment,1,41.86988554,-87.79175384,,1021 WESLEY AVE,0,780.7,0,0,0
1250,apartment,apartment,1,41.86908019,-87.79175165,,1045 WESLEY AVE,0,946.0,0,0,0
1251,apartment,apartment,1,41.86988666,-87.79118775,,1020 WESLEY AVE,0,921.2,0,0,0
1252,apartment,apartment,1,41.86978935,-87.79118857,,1022 WESLEY AVE,0,934.6,0,0,0
1253,apartment,apartment,1,41.86989266,-87.78930041,,1021 S EAST AVE,0,1064.6,0,0,0
1254,apartment,apartment,1,41.86989693,-87.78869329,,1020 S EAST AVE 1,0,1087.9,0,0,0
1255,apartment,apartment,1,41.86976942,-87.78869437,,1024 S EAST AVE,0,1133.1,0,0,0
1256,apartment,apartment,1,41.86956459,-87.78805031,,1031 S SCOVILLE AVE,0,1087.1,0,0,0
1257,apartment,apartment,1,41.86906615,-87.7874634,,1046 S SCOVILLE AVE,0,1049.7,0,0,0
1258,apartment,apartment,1,41.86981965,-87.78684859,,1025 GUNDERSON AVE,0,756.0,0,0,0
1259,apartment,apartment,1,41.87125832,-87.78561461,,429 GARFIELD ST,1,347.2,1,1,1
1260,apartment,apartment,1,41.86951232,-87.78441108,,1035 S RIDGELAND AVE,1,495.0,1,1,1
1261,apartment,apartment,1,41.87114777,-87.78520662,,938 S ELMWOOD AVE,1,229.9,1,1,1
1262,apartment,apartment,1,41.86867671,-87.79356317,,1100 S OAK PARK AVE,1,807.4,1,1,1
1263,apartment,apartment,1,41.86857411,-87.79358165,,1104 S OAK PARK AVE,1,842.2,1,1,1
1264,apartment,apartment,1,41.86847138,-87.79357194,,1106 S OAK PARK AVE,1,879.2,1,1,1
1265,apartment,apartment,1,41.86836598,-87.7935552,,1110 S OAK PARK AVE,1,917.5,1,1,1
1266,apartment,apartment,1,41.86826594,-87.79355957,,1112 S OAK PARK AVE,1,952.7,1,1,1
1267,apartment,apartment,1,41.86815798,-87.79355695,,1116 S OAK PARK AVE,1,991.2,1,1,1
1268,apartment,apartment,1,41.86805787,-87.79354722,,1118 S OAK PARK AVE,1,979.8,1,1,1
1269,apartment,apartment,1,41.86794464,-87.79354465,,1122 S OAK PARK AVE,1,939.0,1,1,1
1270,apartment,apartment,1,41.86785246,-87.79353837,,1124 S OAK PARK AVE,1,906.1,1,1,1
1271,apartment,apartment,1,41.86763652,-87.79353314,,1130 S OAK PARK AVE,1,828.6,1,1,1
1272,apartment,apartment,1,41.86754169,-87.79352336,,1134 S OAK PARK AVE,1,795.0,1,1,1
1273,apartment,apartment,1,41.8674627,-87.79352403,,1136 S OAK PARK AVE,1,766.6,1,1,1
1274,apartment,apartment,1,41.86723191,-87.78918937,,1145 S EAST AVE,0,658.0,0,0,0
1275,apartment,apartment,1,41.86872884,-87.78970145,,613 HARVARD ST,0,1217.6,0,0,0
1276,apartment,apartment,1,41.86865929,-87.78871139,,1104 S EAST AVE,0,1149.5,0,0,0
1277,apartment,apartment,1,41.86856055,-87.7887009,,1106 S EAST AVE,0,1113.4,0,0,0
1278,apartment,apartment,1,41.86846175,-87.78867908,,1110 S EAST AVE,0,1077.2,0,0,0
1279,apartment,apartment,1,41.86801076,-87.78871689,,1122 S EAST AVE,0,914.0,0,0,0
1280,apartment,apartment,1,41.86728442,-87.7869673,,510 FILLMORE ST,0,668.5,0,0,0
1281,apartment,apartment,1,41.86761195,-87.78500682,,1136 S ELMWOOD AVE,0,744.6,0,0,0
1282,apartment,apartment,1,41.86656059,-87.79332902,,1160 S OAK PARK AVE,1,438.0,1,1,1
1283,apartment,apartment,1,41.86641986,-87.79351822,,1164 S OAK PARK AVE,1,399.0,1,1,1
1284,apartment,apartment,1,41.86625783,-87.79332686,,1170 S OAK PARK AVE,1,330.5,1,1,1
1285,apartment,apartment,1,41.86609506,-87.79330605,,1174 S OAK PARK AVE,1,272.1,1,1,1
1286,apartment,apartment,1,41.86595787,-87.79348876,,1176 S OAK PARK AVE,1,247.0,1,1,1
1287,apartment,apartment,1,41.8658737,-87.79350709,,1180 S OAK PARK AVE,1,224.4,1,1,1
1288,apartment,apartment,1,41.86578943,-87.79350428,,1182 S OAK PARK AVE,1,200.4,1,1,1
1289,apartment,apartment,1,41.86570252,-87.79350148,,1184 S OAK PARK AVE,1,177.7,1,1,1
1290,apartment,apartment,1,41.86657861,-87.79038637,,1161 CLARENCE AVE 2,0,418.3,0,0,0
1291,apartment,apartment,1,41.86543938,-87.79071538,,6636 ROOSEVELT RD,1,25.8,1,1,1
1292,apartment,apartment,1,41.8653556,-87.78902676,,6600 ROOSEVELT RD,1,162.2,1,1,1
1293,apartment,apartment,1,41.86687333,-87.78797424,,1153 S SCOVILLE AVE,0,509.7,0,0,0
1294,apartment,apartment,1,41.8661395,-87.78668813,,1175 GUNDERSON AVE,0,254.3,0,1,1
1295,condo,condo,1,41.865378,-87.796088,5,1194 S KENILWORTH AVE 1E,0,350.9,0,0,1
1296,condo,condo,1,41.86559,-87.785787,126,6436 ROOSEVELT RD 201,1,262.6,1,1,1
1297,condo,condo,1,41.867082,-87.77438,2,1022 S AUSTIN BLVD 1022-2,1,727.6,1,1,1
1298,condo,condo,1,41.867744,-87.793522,9,1128 S OAK PARK AVE 1E,1,867.7,1,1,1
1299,condo,condo,1,41.867964,-87.794168,7,1121 S OAK PARK AVE 1,1,938.1,1,1,1
1300,condo,condo,1,41.868912,-87.796266,1,1046 S KENILWORTH AVE 1,0,866.1,0,0,0
1301,condo,condo,1,41.868965,-87.794345,4,844 HARVARD ST 1FL,1,673.9,1,1,1
1302,condo,condo,1,41.870507,-87.794126,6,1001 S OAK PARK AVE 1,1,127.8,1,1,1
1303,condo,condo,1,41.870574,-87.777605,6,115 GARFIELD ST 1A,1,817.4,1,1,1
1304,condo,condo,1,41.870759,-87.793568,6,807 W LEXINGTON ST 7,1,212.8,1,1,1
1305,condo,condo,1,41.870967,-87.794267,12,929 S OAK PARK AVE 1NE,1,59.3,1,1,1
1306,condo,condo,1,41.871244,-87.790556,13,923 CLARENCE AVE 1,1,626.2,1,1,1
1307,condo,condo,1,41.871362,-87.791803,6,924 WESLEY AVE 1,0,523.2,0,0,0
1308,condo,condo,1,41.8714,-87.794223,9,915 S OAK PARK AVE 1A,1,192.7,1,1,1
1309,condo,condo,1,41.871636,-87.775353,2,930 S HUMPHREY AVE 1S,0,345.3,0,0,1
1310,condo,condo,1,41.871646,-87.792009,7,920 WESLEY AVE 1,0,409.3,0,0,0
1311,condo,condo,1,41.871733,-87.775849,6,928 S HUMPHREY AVE 1N,0,393.9,0,0,1
1312,condo,condo,1,41.872337,-87.785282,6,904 S ELMWOOD AVE 1,0,157.3,1,1,1
1313,condo,condo,1,41.872497,-87.785079,6,419 HARRISON ST 1,0,105.6,1,1,1
1314,condo,condo,1,41.872588,-87.776229,3,38 W HARRISON ST 1,0,381.0,0,0,1
1315,condo,condo,1,41.87266,-87.791223,12,644 HARRISON ST 1,0,301.3,0,0,1
1316,condo,condo,1,41.872698,-87.787599,9,520 W HARRISON ST 1,0,542.8,0,0,0
1317,condo,condo,1,41.872744,-87.785634,14,430 W HARRISON ST 1,0,279.2,0,1,1
1318,condo,condo,1,41.872782,-87.788193,3,844 S SCOVILLE AVE 1,0,380.5,0,0,1
1319,condo,condo,1,41.87287,-87.788175,3,842 S SCOVILLE AVE 1,0,385.9,0,0,1
1320,condo,condo,1,41.872884,-87.775353,7,845 S HUMPHREY AVE 1,1,120.5,1,1,1
1321,condo,condo,1,41.872895,-87.776049,3,36 W HARRISON ST 1,0,304.2,0,0,1
1322,condo,condo,1,41.872958,-87.788174,3,838 S SCOVILLE AVE 1,0,389.3,0,0,1
1323,condo,condo,1,41.872966,-87.791819,10,838 S WESLEY AVE 1,0,159.9,1,1,1
1324,condo,condo,1,41.873037,-87.791819,3,836 S WESLEY AVE 1,0,174.4,1,1,1
1325,condo,condo,1,41.873534,-87.77468,8,504 S AUSTIN BLVD 1,1,207.4,1,1,1
1326,condo,condo,1,41.873671,-87.77468,11,424 S AUSTIN BLVD,1,255.0,1,1,1
1327,condo,condo,1,41.873826,-87.802666,13,1118 HARRISON ST 1,0,522.5,0,0,0
1328,condo,condo,1,41.873916,-87.803383,9,1122 HARRISON ST 7,0,446.7,0,0,0
1329,condo,condo,1,41.87414,-87.793584,5,739 VAN BUREN ST 1E,1,77.0,1,1,1
1330,condo,condo,1,41.874181,-87.793878,4,800 S OAK PARK AVE 2N,1,59.3,1,1,1
1331,condo,condo,1,41.874191,-87.774713,7,408 S AUSTIN BLVD,1,438.9,1,1,1
1332,condo,condo,1,41.874457,-87.791925,6,746 S WESLEY AVE 1N,0,537.6,0,0,0
1333,condo,condo,1,41.874479,-87.791188,5,642 VAN BUREN ST 1,0,684.1,0,0,0
1334,condo,condo,1,41.874629,-87.803367,9,816 S MAPLE AVE 1S,0,630.5,0,0,0
1335,condo,condo,1,41.874789,-87.803958,5,814 S MAPLE AVE 1N,0,525.8,0,0,0
1336,condo,condo,1,41.875765,-87.804041,20,727 S MAPLE AVE 100,0,178.5,1,1,1
1337,condo,condo,1,41.876995,-87.801291,2,634 WENONAH AVE 1S,0,554.1,0,0,0
1338,condo,condo,1,41.877031,-87.800761,2,632 WENONAH AVE 1N,0,677.2,0,0,0
1339,condo,condo,1,41.877391,-87.804078,20,621 S MAPLE AVE 100,0,305.3,0,0,1
1340,condo,condo,1,41.877763,-87.781669,6,608 S HIGHLAND AVE 1N,0,758.0,0,0,0
1341,condo,condo,1,41.87814,-87.791249,11,642 ADAMS ST 1E,0,500.6,0,0,0
1342,condo,condo,1,41.878705,-87.783506,2,531 S CUYLER AVE 1,0,349.6,0,0,1
1343,condo,condo,1,41.878915,-87.774964,9,100 S AUSTIN BLVD 1A,1,295.5,1,1,1
1344,condo,condo,1,41.878976,-87.793895,2,518 S OAK PARK AVE 1S,1,167.4,1,1,1
1345,condo,condo,1,41.879071,-87.800863,6,512 WENONAH AVE 1N,1,86.8,1,1,1
1346,condo,condo,1,41.879136,-87.794534,2,516 S OAK PARK AVE 1N,1,157.7,1,1,1
1347,condo,condo,1,41.879259,-87.775016,3,20 S AUSTIN BLVD 1,1,182.1,1,1,1
1348,condo,condo,1,41.879493,-87.797083,2,854 MADISON ST 2,1,0.1,1,1,1
1349,condo,condo,1,41.879712,-87.787587,7,512 MADISON ST 1N,1,45.9,1,1,1
1350,condo,condo,1,41.879717,-87.787401,6,510 MADISON ST 1N,1,0.2,1,1,1
1351,condo,condo,1,41.879873,-87.802051,17,1041 SUSAN COLLINS LN 102,1,120.6,1,1,1
1352,condo,condo,1,41.879942,-87.803599,4,440 S MAPLE AVE 1S,1,82.5,1,1,1
1353,condo,condo,1,41.879947,-87.7966,2,852 MADISON ST 2,1,25.4,1,1,1
1354,condo,condo,1,41.88005,-87.800268,3,439 HOME AVE 1S,1,207.2,1,1,1
1355,condo,condo,1,41.880109,-87.803573,3,438 S MAPLE AVE 1N,1,123.5,1,1,1
1356,condo,condo,1,41.880131,-87.796764,7,438 S KENILWORTH AVE 1,1,96.8,1,1,1
1357,condo,condo,1,41.880205,-87.800296,3,437 HOME AVE 1N,1,257.7,1,1,1
1358,condo,condo,1,41.880245,-87.797223,2,433 S KENILWORTH AVE 1,0,166.7,1,1,1
1359,condo,condo,1,41.880268,-87.803553,6,430 S MAPLE AVE 1N,0,174.4,1,1,1
1360,condo,condo,1,41.88027,-87.788069,14,506 MADISON ST 1N,1,270.5,1,1,1
1361,condo,condo,1,41.880298,-87.80214,6,430 WISCONSIN AVE 1S,0,200.2,0,1,1
1362,condo,condo,1,41.880335,-87.802564,3,429 WISCONSIN AVE 1,0,191.0,1,1,1
1363,condo,condo,1,41.88039,-87.792953,10,431 S EUCLID AVE 1A,1,116.4,1,1,1
1364,condo,condo,1,41.880396,-87.803555,18,424 S MAPLE AVE 3N,0,208.7,0,1,1
1365,condo,condo,1,41.880397,-87.796658,2,431 S KENILWORTH AVE 1N,0,169.0,1,1,1
1366,condo,condo,1,41.880399,-87.77813,3,441 S TAYLOR AVE 1C,1,41.4,1,1,1
1367,condo,condo,1,41.880406,-87.790623,15,429 WESLEY AVE 201,1,74.1,1,1,1
1368,condo,condo,1,41.880412,-87.799641,30,430 HOME AVE 101S,0,387.2,0,0,1
1369,condo,condo,1,41.880424,-87.802604,3,428 WISCONSIN AVE 1N,0,224.5,0,1,1
1370,condo,condo,1,41.880442,-87.802122,3,426 WISCONSIN AVE 1,0,249.5,0,1,1
1371,condo,condo,1,41.880491,-87.78972,4,431 S EAST AVE 1N,1,110.1,1,1,1
